# zs        u          g          r          i          z          u-g                     g-r                  r-i                  i-z                     eu          eg           er           ei           ez           eu-g                  eg-r                  er-i                   ei-z                  
4.353000000000000203e-01 2.466942999999999842e+01 2.212281000000000120e+01 2.048751999999999995e+01 1.971061999999999870e+01 1.938341000000000136e+01 2.546619999999997219e+00 1.635290000000001243e+00 7.769000000000012562e-01 3.272099999999973363e-01 1.041017000000000081e+00 1.097732000000000013e-01 3.983944999999999848e-02 3.283410999999999969e-02 9.486456000000000055e-02 1.046788684371033895e+00 1.167790101625394844e-01 5.162616154426551834e-02 1.003860723581000702e-01
4.721000000000000196e-01 2.280224000000000117e+01 2.246883000000000052e+01 2.065638999999999825e+01 1.986895000000000167e+01 1.947214999999999918e+01 3.334100000000006503e-01 1.812440000000002271e+00 7.874399999999965871e-01 3.968000000000024841e-01 6.111031000000000102e-01 1.717126999999999959e-01 5.442253999999999842e-02 4.253994999999999999e-02 1.347586000000000062e-01 6.347694464692672511e-01 1.801306864510919536e-01 6.907575700673934671e-02 1.413135790359953403e-01
4.803999999999999937e-01 2.547531000000000034e+01 2.200168000000000035e+01 2.037759000000000142e+01 1.955886999999999887e+01 1.932664000000000115e+01 3.473629999999999995e+00 1.624089999999998923e+00 8.187200000000025568e-01 2.322299999999977160e-01 8.192675000000000374e-01 1.188807000000000058e-01 4.303855000000000181e-02 3.130734000000000294e-02 1.076267000000000057e-01 8.278477259670041777e-01 1.264315530972885682e-01 5.322091998432665338e-02 1.120877160565135339e-01
5.574000000000000066e-01 2.238370000000000104e+01 2.207357000000000014e+01 2.088927999999999940e+01 1.997954000000000008e+01 1.978171999999999997e+01 3.101300000000009049e-01 1.184290000000000731e+00 9.097399999999993270e-01 1.978200000000001069e-01 5.141890999999999545e-01 1.433000000000000107e-01 7.301942999999999628e-02 4.768938999999999817e-02 1.356433999999999973e-01 5.337839643140378509e-01 1.608313624810935316e-01 8.721304418547146109e-02 1.437825089575644477e-01
5.666999999999999815e-01 2.421436999999999884e+01 2.177590000000000003e+01 2.040917999999999921e+01 1.950265999999999877e+01 1.915849000000000046e+01 2.438469999999998805e+00 1.366720000000000823e+00 9.065200000000004366e-01 3.441699999999983106e-01 1.669165000000000010e+00 1.293945999999999985e-01 5.818699000000000093e-02 4.057030999999999832e-02 1.136971999999999983e-01 1.674172858379373130e+00 1.418756085957699198e-01 7.093430664182318046e-02 1.207186950780039653e-01
4.763999999999999901e-01 2.236056999999999917e+01 2.161749000000000009e+01 1.992999999999999972e+01 1.903632999999999953e+01 1.865196999999999861e+01 7.430799999999990746e-01 1.687490000000000379e+00 8.936700000000001864e-01 3.843600000000009231e-01 5.194155999999999773e-01 1.012505999999999962e-01 3.588820999999999678e-02 2.559333999999999915e-02 7.921585999999999905e-02 5.291920724309084889e-01 1.074227518608795451e-01 4.407927709660969251e-02 8.324765178607261562e-02
7.617000000000000437e-01 2.252486999999999995e+01 2.251747999999999905e+01 2.105454999999999899e+01 1.971628000000000114e+01 1.914946000000000126e+01 7.390000000000895852e-03 1.462930000000000064e+00 1.338269999999997850e+00 5.668199999999998795e-01 6.860589999999999744e-01 2.457942999999999933e-01 9.867407000000000261e-02 4.439048000000000299e-02 9.528570000000000095e-02 7.287604471933764039e-01 2.648611145541279743e-01 1.081992920725237534e-01 1.051184062812997588e-01
5.060000000000000053e-01 2.333977000000000146e+01 2.187165999999999855e+01 2.045352000000000103e+01 1.968953000000000131e+01 1.920629999999999882e+01 1.468110000000002913e+00 1.418139999999997514e+00 7.639899999999997249e-01 4.832300000000024909e-01 7.465144000000000224e-01 8.611227999999999938e-02 3.786951999999999680e-02 2.870054999999999829e-02 7.782693000000000250e-02 7.514646193761609361e-01 9.407138412837774688e-02 4.751654570076511291e-02 8.295030200986250324e-02
4.819999999999999840e-01 2.297822999999999993e+01 2.187094000000000094e+01 2.006269999999999953e+01 1.916533000000000087e+01 1.869645999999999830e+01 1.107289999999998997e+00 1.808240000000001402e+00 8.973699999999986687e-01 4.688700000000025625e-01 8.759818000000000326e-01 1.227908000000000055e-01 3.892636000000000013e-02 2.665112000000000037e-02 6.176688000000000317e-02 8.845460386525282326e-01 1.288132061067094325e-01 4.717566851782812459e-02 6.727131381345841099e-02
5.664000000000000146e-01 2.570522000000000062e+01 2.187292000000000058e+01 2.007713999999999999e+01 1.907432000000000016e+01 1.863813000000000031e+01 3.832300000000000040e+00 1.795780000000000598e+00 1.002819999999999823e+00 4.361899999999998556e-01 7.532206999999999653e-01 1.166862000000000038e-01 3.720698000000000061e-02 2.442255999999999941e-02 6.477695999999999454e-02 7.622054133755086225e-01 1.224746040253260060e-01 4.450641299491568670e-02 6.922799999852081998e-02
3.634000000000000008e-01 2.287781999999999982e+01 2.190964999999999918e+01 2.035538999999999987e+01 1.943949999999999889e+01 1.933489000000000146e+01 9.681700000000006412e-01 1.554259999999999309e+00 9.158900000000009811e-01 1.046099999999974273e-01 7.542809999999999793e-01 1.206012999999999946e-01 4.690786000000000261e-02 3.166361000000000175e-02 1.018645999999999996e-01 7.638615715708507725e-01 1.294025536512691810e-01 5.659444785499457425e-02 1.066723063001456806e-01
5.671000000000000485e-01 2.328547999999999973e+01 2.245216999999999885e+01 2.059487000000000023e+01 1.957932999999999879e+01 1.904660000000000153e+01 8.333100000000008833e-01 1.857299999999998619e+00 1.015540000000001442e+00 5.327299999999972613e-01 8.883877000000000024e-01 1.872005999999999948e-01 5.532721000000000167e-02 3.486405000000000060e-02 8.214082000000000328e-02 9.078968940092536632e-01 1.952054425643509061e-01 6.539573494339366577e-02 8.923349311035011500e-02
5.334999999999999742e-01 2.379627999999999943e+01 2.132602999999999938e+01 1.963946999999999932e+01 1.878581000000000145e+01 1.837612000000000023e+01 2.470250000000000057e+00 1.686560000000000059e+00 8.536599999999978650e-01 4.096900000000012199e-01 1.840519000000000016e+00 1.072904999999999970e-01 3.596416000000000196e-02 2.494665000000000077e-02 6.263193999999999706e-02 1.843643523230900971e+00 1.131577314846652499e-01 4.376935172844235999e-02 6.741732161978922222e-02
4.818000000000000060e-01 2.318624000000000152e+01 2.156561999999999912e+01 2.004532999999999987e+01 1.930080999999999847e+01 1.869506000000000157e+01 1.620620000000002392e+00 1.520289999999999253e+00 7.445200000000014029e-01 6.057499999999969020e-01 1.102605000000000057e+00 1.148499000000000048e-01 4.415663000000000227e-02 3.317383000000000137e-02 7.106297000000000308e-02 1.108570379161832875e+00 1.230459568737100051e-01 5.522962040269514816e-02 7.842479647464697945e-02
4.638999999999999790e-01 2.228830999999999918e+01 2.190220000000000056e+01 2.002481999999999829e+01 1.917980000000000018e+01 1.872723999999999833e+01 3.861099999999986210e-01 1.877380000000002269e+00 8.450199999999981060e-01 4.525600000000018497e-01 6.753767999999999994e-01 1.950527999999999984e-01 5.099183000000000188e-02 3.656178999999999679e-02 1.051028999999999991e-01 7.029789589782043935e-01 2.016079401079949873e-01 6.274496963703943275e-02 1.112806545470240299e-01
5.668999999999999595e-01 2.352400000000000091e+01 2.183294000000000068e+01 2.018828999999999851e+01 1.910671999999999926e+01 1.848787000000000091e+01 1.691060000000000230e+00 1.644650000000002166e+00 1.081569999999999254e+00 6.188499999999983459e-01 1.338311000000000028e+00 1.308906999999999987e-01 4.611777000000000237e-02 2.721457000000000043e-02 6.682905999999999569e-02 1.344696511510121484e+00 1.387776064653908625e-01 5.354887048349199485e-02 7.215785529496078488e-02
3.608999999999999986e-01 2.563061000000000078e+01 2.127357999999999905e+01 1.963939999999999841e+01 1.883336999999999861e+01 1.834703000000000017e+01 4.357030000000001735e+00 1.634180000000000632e+00 8.060299999999998022e-01 4.863399999999984402e-01 1.349574999999999969e+00 1.187848999999999988e-01 4.124714000000000158e-02 2.965026000000000120e-02 6.579094000000000608e-02 1.354792431737426694e+00 1.257425108155137694e-01 5.079827237463101219e-02 7.216360373589446320e-02
5.678999999999999604e-01 2.434325000000000117e+01 2.229590999999999923e+01 2.042193999999999932e+01 1.927289000000000030e+01 1.870365999999999929e+01 2.047340000000001936e+00 1.873969999999999914e+00 1.149049999999999017e+00 5.692300000000010129e-01 1.632833999999999897e+00 1.965484000000000120e-01 5.720466999999999913e-02 3.239192999999999933e-02 7.392298999999999398e-02 1.644620973081202031e+00 2.047038050754526328e-01 6.573896408473288433e-02 8.070839844566982113e-02
5.701000000000000512e-01 2.599107000000000056e+01 2.228566000000000003e+01 2.077677999999999869e+01 1.995892999999999873e+01 1.949712999999999852e+01 3.705410000000000537e+00 1.508880000000001331e+00 8.178499999999999659e-01 4.618000000000002103e-01 4.013032000000000266e-01 1.199772000000000061e-01 4.861885999999999985e-02 3.616010000000000058e-02 9.085699999999999332e-02 4.188541355293988744e-01 1.294539380147997076e-01 6.059163621911525799e-02 9.778827783026960985e-02
4.823999999999999955e-01 2.209535999999999945e+01 2.114133999999999958e+01 1.971424000000000021e+01 1.889446999999999832e+01 1.839051999999999865e+01 9.540199999999998681e-01 1.427099999999999369e+00 8.197700000000018861e-01 5.039499999999996760e-01 4.414139000000000257e-01 7.899114999999999609e-02 3.331163000000000179e-02 2.628586999999999937e-02 5.210023999999999905e-02 4.484259502878178982e-01 8.572786286604489048e-02 4.243361468121470415e-02 5.835565070937432514e-02
5.769999999999999574e-01 2.247572999999999865e+01 2.221058999999999983e+01 2.058036999999999850e+01 1.968528999999999840e+01 1.934134999999999849e+01 2.651399999999988211e-01 1.630220000000001335e+00 8.950800000000000978e-01 3.439399999999999125e-01 4.271081999999999934e-01 1.204804000000000014e-01 4.462445000000000300e-02 3.015953999999999857e-02 7.882137999999999645e-02 4.437757781711390015e-01 1.284790579120289877e-01 5.386036938987793371e-02 8.439435880505283261e-02
4.675000000000000266e-01 2.334882999999999953e+01 2.202334000000000103e+01 2.028658000000000072e+01 1.947623000000000104e+01 1.887586999999999904e+01 1.325489999999998503e+00 1.736760000000000304e+00 8.103499999999996817e-01 6.003600000000020032e-01 9.948744999999999949e-01 1.295911999999999897e-01 4.208855000000000235e-02 3.117299999999999932e-02 7.731918000000000124e-02 1.003279198362893254e+00 1.362546335305427070e-01 5.237558563016265351e-02 8.336672912422796178e-02
5.130000000000000115e-01 2.268065999999999960e+01 2.178678000000000026e+01 2.029232000000000014e+01 1.948612999999999928e+01 1.911118000000000094e+01 8.938799999999993418e-01 1.494460000000000122e+00 8.061900000000008504e-01 3.749499999999983402e-01 5.051084000000000129e-01 8.617840000000000222e-02 3.410702000000000178e-02 2.605058999999999847e-02 5.655065000000000092e-02 5.124072719791553654e-01 9.268228223258424825e-02 4.291761937279955919e-02 6.226242249359239395e-02
4.601000000000000090e-01 2.304108000000000089e+01 2.172096000000000160e+01 2.029224999999999923e+01 1.950998999999999839e+01 1.930548999999999893e+01 1.320119999999999294e+00 1.428710000000002367e+00 7.822600000000008436e-01 2.044999999999994600e-01 6.989507999999999832e-01 9.213275999999999410e-02 4.014345999999999887e-02 3.086200000000000054e-02 9.832676999999999390e-02 7.049969264371707123e-01 1.004984718589750498e-01 5.063556482129531744e-02 1.030563765258263875e-01
5.980999999999999650e-01 2.388800000000000168e+01 2.275806000000000040e+01 2.124230000000000018e+01 2.021004999999999896e+01 1.994649000000000072e+01 1.129940000000001277e+00 1.515760000000000218e+00 1.032250000000001222e+00 2.635599999999982401e-01 1.155051000000000050e+00 2.257406000000000135e-01 9.127936999999999856e-02 5.672871000000000163e-02 1.754214000000000051e-01 1.176903407714227079e+00 2.434969032163590286e-01 1.074712516250787842e-01 1.843659787385517057e-01
6.854000000000000092e-01 2.203493999999999886e+01 2.271839999999999904e+01 2.116362000000000165e+01 2.008190000000000097e+01 1.938239000000000090e+01 -6.834600000000001785e-01 1.554779999999997386e+00 1.081720000000000681e+00 6.995100000000000762e-01 3.615069000000000199e-01 2.450034000000000101e-01 8.580617000000000105e-02 5.434769999999999879e-02 9.186626000000000514e-02 4.367080314800381724e-01 2.595946163186534372e-01 1.015695392593611163e-01 1.067383821391237053e-01
5.269000000000000350e-01 2.321824000000000154e+01 2.158451000000000164e+01 1.978029000000000082e+01 1.890499000000000152e+01 1.854695999999999856e+01 1.633729999999999905e+00 1.804220000000000823e+00 8.752999999999993008e-01 3.580300000000029570e-01 1.146643000000000079e+00 1.107587000000000016e-01 3.442491999999999774e-02 2.536023000000000097e-02 7.294211999999999918e-02 1.151979886575581702e+00 1.159851919112797891e-01 4.275764706645233254e-02 7.722495798475581541e-02
5.068000000000000282e-01 2.285898999999999859e+01 2.229090000000000060e+01 2.054378000000000171e+01 1.971840999999999866e+01 1.925780999999999921e+01 5.680899999999979855e-01 1.747119999999998896e+00 8.253700000000030457e-01 4.605999999999994543e-01 5.584961999999999982e-01 1.410646999999999873e-01 4.324370000000000297e-02 3.132142000000000259e-02 8.876876999999999684e-02 5.760358105192159295e-01 1.475441194212090412e-01 5.339521458432768680e-02 9.413249108639004659e-02
4.727000000000000091e-01 2.233708000000000027e+01 2.098674000000000106e+01 1.923800999999999917e+01 1.844699999999999918e+01 1.810714000000000112e+01 1.350339999999999208e+00 1.748730000000001894e+00 7.910099999999999909e-01 3.398599999999980525e-01 6.345956000000000374e-01 7.273026999999999964e-02 2.470972000000000099e-02 1.990926999999999975e-02 6.211052999999999713e-02 6.387497692474205513e-01 7.681316577743231566e-02 3.173246436082927807e-02 6.522343879935954547e-02
5.266999999999999460e-01 2.325710000000000122e+01 2.244293000000000049e+01 2.094155999999999906e+01 1.990957999999999828e+01 1.938952000000000098e+01 8.141700000000007265e-01 1.501370000000001426e+00 1.031980000000000786e+00 5.200599999999973022e-01 8.070914999999999617e-01 1.705344000000000027e-01 6.453182999999999836e-02 3.930087000000000164e-02 1.064733999999999958e-01 8.249113109635544117e-01 1.823357854797266753e-01 7.555736539812515917e-02 1.134951245222317884e-01
5.572000000000000286e-01 2.217114000000000118e+01 2.160679999999999978e+01 2.037939000000000078e+01 1.935999999999999943e+01 1.896007000000000176e+01 5.643400000000013961e-01 1.227409999999999002e+00 1.019390000000001351e+00 3.999299999999976762e-01 6.128888999999999587e-01 1.370783999999999891e-01 6.313006000000000173e-02 4.257692999999999894e-02 9.433627999999999458e-02 6.280312822541326279e-01 1.509168387628219421e-01 7.614590891064666744e-02 1.034994139715935818e-01
5.389000000000000457e-01 2.445833000000000013e+01 2.186344000000000065e+01 2.012770000000000081e+01 1.908659000000000106e+01 1.852620999999999896e+01 2.594889999999999475e+00 1.735739999999999839e+00 1.041109999999999758e+00 5.603800000000020987e-01 1.597696999999999923e+00 1.348952999999999958e-01 4.454386999999999930e-02 3.017674999999999871e-02 5.883387000000000339e-02 1.603381565869799408e+00 1.420594886541089175e-01 5.380327680670946022e-02 6.612155850960714509e-02
3.766999999999999793e-01 2.448320999999999970e+01 2.213488999999999862e+01 2.045940999999999832e+01 1.969916999999999874e+01 1.979140999999999906e+01 2.348320000000001073e+00 1.675480000000000302e+00 7.602399999999995828e-01 -9.224000000000032173e-02 1.004084999999999894e+00 1.014176999999999995e-01 3.639384999999999842e-02 2.937957000000000068e-02 1.348128000000000104e-01 1.009193855063678980e+00 1.077499985666473120e-01 4.677255018926592539e-02 1.379769914776550754e-01
6.733000000000000096e-01 2.335356000000000165e+01 2.255538999999999916e+01 2.097196999999999889e+01 1.973809999999999931e+01 1.929109000000000052e+01 7.981700000000024886e-01 1.583420000000000272e+00 1.233869999999999578e+00 4.470099999999987972e-01 1.030545000000000044e+00 2.276018999999999959e-01 8.389784000000000130e-02 4.125080999999999887e-02 1.029521000000000047e-01 1.055379373452319358e+00 2.425726127168431889e-01 9.349051760644871978e-02 1.109088103807181758e-01
